,Index,Id,SMIRKS,Attribute,smiles_1,smiles_2,property_type,property_id,pval,grad_contribution
24175,19,n14,[#6:1],epsilon,CCCOC(=O)CC,ClCCCl,EnthalpyOfMixing,dhmix_1924188358781329171,4.562720644318624,0.0009615523328773
28639,19,n14,[#6:1],epsilon,C1COCO1,Cc1ccccc1Cl,EnthalpyOfMixing,dhmix_536798507677319129,-27.631331858721055,0.0009840015378622
991,19,n14,[#6:1],epsilon,BrCCCCBr,COC=O,EnthalpyOfMixing,dhmix_1496821399278454353,5.318508573724479,0.0009863630564161
36667,19,n14,[#6:1],epsilon,C1CCOCC1,CCCC(C)=O,EnthalpyOfMixing,dhmix_1175081460677389458,4.049249229362019,0.0009983883838018
32095,19,n14,[#6:1],epsilon,CCC(C)=O,CCCNCCC,EnthalpyOfMixing,dhmix_1706960823617656563,-2.1021291698906452,0.0010647599320136
28171,19,n14,[#6:1],epsilon,CN(C)C=O,ClCCCCCl,EnthalpyOfMixing,dhmix_2190775305913174779,1.5792869061268728,0.0011555751232588
5275,19,n14,[#6:1],epsilon,CC(=O)CC(C)C,CCC(C)(C)O,Density,dens_2097057526665137697,0.0871495309601156,0.0011561597497434
33139,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCC(=O)OC,Density,dens_1095352626338523806,0.0753568041982461,0.0011723506422386
1855,19,n14,[#6:1],epsilon,CCCCCl,CN(C)C=O,EnthalpyOfMixing,dhmix_1929975181819720491,2.5450583090604155,0.0011751155920562
39907,19,n14,[#6:1],epsilon,CCOc1ccccc1,OCCc1ccccc1,EnthalpyOfMixing,dhmix_1985234108792038812,-5.279587223097707,0.0011779703394347
24643,19,n14,[#6:1],epsilon,CCCCC(=O)OCC,CCOC(C)=O,Density,dens_419188249264987147,0.3196727944873991,0.0012186928018841
3979,19,n14,[#6:1],epsilon,CCOC(=O)C(C)C,CO,EnthalpyOfMixing,dhmix_2200604492347455092,-2.226784832815767,0.0012192046761064
23203,19,n14,[#6:1],epsilon,CCCCC,CCCCOC=O,Density,dens_1944800378076074966,0.2010483860200297,0.0012263264083947
10495,19,n14,[#6:1],epsilon,CN(C)C=O,ClCCCl,EnthalpyOfMixing,dhmix_1364024895663592301,1.554757898055545,0.0012523477490015
36991,19,n14,[#6:1],epsilon,CCCOC=O,ClCCCCl,EnthalpyOfMixing,dhmix_2003217087101692001,1.7485987431377057,0.0012834185358024
11899,19,n14,[#6:1],epsilon,CCCCCl,CN1CCCC1=O,EnthalpyOfMixing,dhmix_158101159957898775,1.4737246675236833,0.0013008239974508
2755,19,n14,[#6:1],epsilon,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,CCO,Density,dens_1408969463542558504,0.1418817294894293,0.0013197335389212
3943,19,n14,[#6:1],epsilon,CCOC(=O)C(C)C,CO,Density,dens_1998368384671748308,0.2832717979324514,0.0013219186651906
33175,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCC(=O)OC,Density,dens_1260001645299629257,0.1440935559199354,0.0013859731879664
15607,19,n14,[#6:1],epsilon,CCCC#N,c1ccccc1,EnthalpyOfMixing,dhmix_1318990508180847616,26.430129941929437,0.0013891615074538
7723,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccn1,EnthalpyOfMixing,dhmix_975790739707505549,-8.653193052766596,0.0014052517087871
18019,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccc1,EnthalpyOfMixing,dhmix_390107187187002597,8.208731711574757,0.0014330892378273
10747,19,n14,[#6:1],epsilon,CN1CCCC1=O,ClCCCCCl,EnthalpyOfMixing,dhmix_1448185356234442909,1.7366249973529335,0.0014366717967099
21979,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1cccnc1,EnthalpyOfMixing,dhmix_772935681699310364,-15.222309297238446,0.0014433112061092
13195,19,n14,[#6:1],epsilon,CCOC(=O)CC(=O)OCC,CO,Density,dens_1109796780897697143,0.3058689251457219,0.0014627671069335
9919,19,n14,[#6:1],epsilon,CC(=O)O,CCO,Density,dens_1042567278853913615,0.1990806480438272,0.0014980124496746
12043,19,n14,[#6:1],epsilon,CCCCCl,CN1CCCC1=O,EnthalpyOfMixing,dhmix_1769887717174104485,2.1388030025186744,0.0015436281310901
28783,19,n14,[#6:1],epsilon,C1COCO1,Cc1ccccc1Cl,EnthalpyOfMixing,dhmix_1308085019204784636,-24.560289169986675,0.0015457630814036
28567,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCC(=O)OC,Density,dens_1842979547629422953,0.1845034804615666,0.0015586829826448
4411,19,n14,[#6:1],epsilon,CN1CCCC1=O,c1ccccc1,EnthalpyOfMixing,dhmix_2156508970935294660,3.774723344047004,0.0015606279021124
3907,19,n14,[#6:1],epsilon,CCOC(=O)C(C)C,CO,EnthalpyOfMixing,dhmix_1951183536432642425,-4.039765424572018,0.0015629698185324
16219,19,n14,[#6:1],epsilon,CCOc1ccccc1,OCCCc1ccccc1,EnthalpyOfMixing,dhmix_1297428070131435744,-15.140973335512484,0.0015682453559836
34147,19,n14,[#6:1],epsilon,CCCOC(=O)CC,Cc1ccccc1,EnthalpyOfMixing,dhmix_681274412655414068,-7.538437705098701,0.0015758396433308
28495,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCC(=O)OC,Density,dens_1497434747823371430,0.1010305855887518,0.001610770041591
5959,19,n14,[#6:1],epsilon,C1COCCO1,O=C1CCCC1,EnthalpyOfMixing,dhmix_68947190908856741,-9.402546391486837,0.0016442269796592
20575,19,n14,[#6:1],epsilon,CCCCCCC,c1ccccc1,EnthalpyOfMixing,dhmix_409350268177199962,5.877646908910947,0.0016786109707226
13051,19,n14,[#6:1],epsilon,CCCCOCCO,c1ccccc1,EnthalpyOfMixing,dhmix_1775479338186698605,-21.194572718826848,0.0016972933931564
38179,19,n14,[#6:1],epsilon,C1COCO1,CCCC(C)=O,Density,dens_1326756646981901590,0.1259329658443286,0.0017431610727276
19495,19,n14,[#6:1],epsilon,CN1CCCC1=O,ClCCCl,EnthalpyOfMixing,dhmix_453866769634566853,3.703725171244514,0.0017492048807912
29287,19,n14,[#6:1],epsilon,CCOC(=O)CC(C)=O,O,EnthalpyOfMixing,dhmix_563342363018905515,-3.986208208043436,0.0017805179332897
40519,19,n14,[#6:1],epsilon,CC(C)CO,OC1=NCCC1,EnthalpyOfMixing,dhmix_2057245570503088562,1.2656611901984365,0.0018005900196535
16723,19,n14,[#6:1],epsilon,CCCCOC(C)=O,CCOC(C)=O,Density,dens_2199004103648094822,0.3559978058268463,0.0018136183459842
15895,19,n14,[#6:1],epsilon,C1COCO1,CCCCCC(C)=O,Density,dens_210389881425986721,0.0924550400339045,0.0018293041920474
25723,19,n14,[#6:1],epsilon,CCCCCCCl,CN(C)C=O,EnthalpyOfMixing,dhmix_1166656674614639609,6.364297826701012,0.0018388178897401
35839,19,n14,[#6:1],epsilon,CCCCCCCCCl,CN1CCCC1=O,EnthalpyOfMixing,dhmix_1457789704046029008,2.957730195755069,0.0018586751912668
19027,19,n14,[#6:1],epsilon,CCCCN,CN(C)C=O,Density,dens_296890921001565391,0.0875122558005076,0.0018694850023686
2647,19,n14,[#6:1],epsilon,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,CCO,EnthalpyOfMixing,dhmix_57626661746168078,-4.692200844187491,0.001874380343146
24571,19,n14,[#6:1],epsilon,NCCO,c1ccncc1,EnthalpyOfMixing,dhmix_1092036220949585875,-9.30623851354774,0.001988558388952
12439,19,n14,[#6:1],epsilon,CCCCCC(C)=O,CCCNCCC,EnthalpyOfMixing,dhmix_166527628917371560,-3.583955817635349,0.0020386656299471
36451,19,n14,[#6:1],epsilon,C1CCOCC1,c1ccncc1,EnthalpyOfMixing,dhmix_836757145941804043,35.72359554142497,0.0020639489224043
18559,19,n14,[#6:1],epsilon,CCCCOC(C)=O,c1ccccc1,EnthalpyOfMixing,dhmix_1597992980658352112,-22.37696051122261,0.002079293441238
38359,19,n14,[#6:1],epsilon,Cc1ccccc1N,c1ccncc1,EnthalpyOfMixing,dhmix_962524540250306235,-2.2207623742958447,0.002134914272124
35155,19,n14,[#6:1],epsilon,CN(C)C=O,ClCCCCCCCl,EnthalpyOfMixing,dhmix_1359105787212172230,6.28528198091545,0.0021535515654889
40699,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,COC(C)=O,EnthalpyOfMixing,dhmix_1663557420681143866,4.802457956685156,0.0021748892708821
1207,19,n14,[#6:1],epsilon,OCCO,OCc1ccccc1,EnthalpyOfMixing,dhmix_1362282802315816638,-44.84119838438525,0.0021825406106549
25219,19,n14,[#6:1],epsilon,COC=O,ClCCCl,EnthalpyOfMixing,dhmix_2170321998768851974,3.990535900130112,0.0021891545954463
16111,19,n14,[#6:1],epsilon,CCOc1ccccc1,OCCCc1ccccc1,EnthalpyOfMixing,dhmix_219236717194413479,-12.11039146660633,0.0021924462865427
17875,19,n14,[#6:1],epsilon,CO,OCc1ccccc1,EnthalpyOfMixing,dhmix_949671607207910651,33.33850720288498,0.0021940625161682
16615,19,n14,[#6:1],epsilon,CCCCOC(C)=O,CCOC(C)=O,Density,dens_436289636626232396,0.2904311772104866,0.0022195479283776
30943,19,n14,[#6:1],epsilon,COc1ccccc1,OCCc1ccccc1,EnthalpyOfMixing,dhmix_831666159864093343,-20.576780727192613,0.0022344347591636
21295,19,n14,[#6:1],epsilon,CCC(C)=O,CCCCNCCCC,EnthalpyOfMixing,dhmix_1210431916849512476,-3.774074204540888,0.0022445870039805
35767,19,n14,[#6:1],epsilon,CCCCCCCCCl,CN1CCCC1=O,EnthalpyOfMixing,dhmix_753952445434773754,3.25635330134309,0.0022756402464145
37027,19,n14,[#6:1],epsilon,CCCOC=O,ClCCCCl,Density,dens_2020761603812222512,0.2849280417994291,0.0023068925791043
23815,19,n14,[#6:1],epsilon,COC=O,ClCCCCl,EnthalpyOfMixing,dhmix_2050640017895200777,3.1035605462192706,0.0023102643954478
24679,19,n14,[#6:1],epsilon,CCCCC(=O)OCC,CCOC(C)=O,Density,dens_667714041205021070,0.3419310626994167,0.002338322459571
7003,19,n14,[#6:1],epsilon,C1COCO1,O=C1CCCC1,Density,dens_1684591254659727640,0.1188589267480235,0.0023427472131529
40735,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,COC(C)=O,Density,dens_1833608859418637606,0.1052680761957593,0.0023550976375284
40447,19,n14,[#6:1],epsilon,CC(C)CO,OC1=NCCC1,EnthalpyOfMixing,dhmix_1817161401911066523,1.8092640730929048,0.0023856823910239
24283,19,n14,[#6:1],epsilon,CCCCC,CCOC=O,EnthalpyOfMixing,dhmix_1897634982824334825,5.121785642194872,0.0024062469037927
26911,19,n14,[#6:1],epsilon,CO,COC=O,Density,dens_486902622078179007,0.3051775501619507,0.0025428732950464
29647,19,n14,[#6:1],epsilon,CC(C)(C)O,OC1=NCCC1,Density,dens_992979807705536615,0.1051782861114694,0.0026459405891183
14923,19,n14,[#6:1],epsilon,CC#N,c1ccccc1,EnthalpyOfMixing,dhmix_1038591828122641798,-3.6194559360663447,0.0026741986213878
10675,19,n14,[#6:1],epsilon,CN1CCCC1=O,ClCCCCCl,EnthalpyOfMixing,dhmix_958757583081250655,2.2127311077438065,0.002725710326914
4051,19,n14,[#6:1],epsilon,CCO,Cc1cccc(O)c1,Density,dens_410843938837220593,1.4187803038891846,0.0027290590871972
39655,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccncc1,EnthalpyOfMixing,dhmix_1681679230288000235,-24.28125239710845,0.0028727420711975
27163,19,n14,[#6:1],epsilon,BrCCBr,CCCCOC(=O)CCC,EnthalpyOfMixing,dhmix_712261179736749495,-2.714226789393841,0.0029093193762893
18199,19,n14,[#6:1],epsilon,COc1ccccc1,OCCCc1ccccc1,EnthalpyOfMixing,dhmix_1174392275991455181,-34.727330360145004,0.0029874559968673
12115,19,n14,[#6:1],epsilon,CC(C)O,CCOC=O,Density,dens_164369774990422412,0.1181676117435141,0.0030901099075064
14059,19,n14,[#6:1],epsilon,CCCOC=O,ClCCCl,Density,dens_822197650497048256,0.3352056545225523,0.0030958102439472
38791,19,n14,[#6:1],epsilon,CCCO,O=Cc1ccccc1,EnthalpyOfMixing,dhmix_1022139531284796266,-8.145979496964387,0.003236960963249
35191,19,n14,[#6:1],epsilon,CN(C)C=O,ClCCCCCCCl,EnthalpyOfMixing,dhmix_1534380829757525169,6.635414472852034,0.003261980549579
20719,19,n14,[#6:1],epsilon,CCCCCCC,c1ccccc1,EnthalpyOfMixing,dhmix_2296565820723783732,9.909100317018272,0.0032968292574066
37531,19,n14,[#6:1],epsilon,CN(CCO)CCO,c1ccncc1,Density,dens_1253280811379348869,0.3751493598250979,0.0034270885301839
38899,19,n14,[#6:1],epsilon,CCCO,O=Cc1ccccc1,EnthalpyOfMixing,dhmix_1860362391399300385,-4.935422916262638,0.0034289607725148
39835,19,n14,[#6:1],epsilon,CCOc1ccccc1,OCCc1ccccc1,EnthalpyOfMixing,dhmix_1400067757990485972,-12.900243649418286,0.0035694604929186
40015,19,n14,[#6:1],epsilon,CCCCC(=O)OC,COC=O,Density,dens_1283923442255956417,0.4251588923620212,0.0036343063182482
4159,19,n14,[#6:1],epsilon,CCO,Cc1cccc(O)c1,Density,dens_1590314985481219627,0.6089907284634686,0.0036757944331323
12331,19,n14,[#6:1],epsilon,Clc1ccccc1,c1ccccc1,EnthalpyOfMixing,dhmix_1808283008183194060,-40.88895391755793,0.0037153378589706
40627,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,COC(C)=O,Density,dens_1400897934227212514,0.1903081894044727,0.0037396654585552
1027,19,n14,[#6:1],epsilon,BrCCCCBr,COC=O,Density,dens_1750413656870357630,0.4433262226512983,0.0037882350098207
33751,19,n14,[#6:1],epsilon,C=C(C)[C@H]1CC=C(C)CC1,CCCCCO,EnthalpyOfMixing,dhmix_865539540276734208,25.50664216777244,0.0039211698705998
1603,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccc1N,EnthalpyOfMixing,dhmix_1337006691942958969,9.792727714464306,0.0039422901986197
32923,19,n14,[#6:1],epsilon,CC(C)=O,CNc1ccccc1,Density,dens_830664987854613197,1.2994781360819876,0.0039786766008139
4519,19,n14,[#6:1],epsilon,CC(=O)c1ccccc1,CC(C)O,Density,dens_152869924254680766,0.6530762443807384,0.0040271970608611
3187,19,n14,[#6:1],epsilon,CCCCCC,Cc1ccccc1,EnthalpyOfMixing,dhmix_1412344026798360911,27.609270510704626,0.0040538715036578
13087,19,n14,[#6:1],epsilon,CCOC(=O)CC(=O)OCC,CO,Density,dens_173950346939686352,0.3517194518351238,0.0040912093468094
34939,19,n14,[#6:1],epsilon,CN1CCCC1=O,ClCCCCCCCl,EnthalpyOfMixing,dhmix_859697969059379656,7.237211152140631,0.0040928513454902
32815,19,n14,[#6:1],epsilon,C1CCCCC1,CNc1ccccc1,EnthalpyOfMixing,dhmix_1889368397403208807,9.958663293766485,0.0043789624001413
25255,19,n14,[#6:1],epsilon,COC=O,ClCCCl,EnthalpyOfMixing,dhmix_2249001225536869896,5.575358566634108,0.0044081120671512
33211,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCC(=O)OC,EnthalpyOfMixing,dhmix_1505455794590867712,9.642358149234385,0.0045170022197297
24211,19,n14,[#6:1],epsilon,CCCCC,CCOC=O,EnthalpyOfMixing,dhmix_408170436877433675,10.405404569949432,0.0046393771653558
1459,19,n14,[#6:1],epsilon,CCOC(C)(C)C,Cc1ccccc1,Density,dens_1904998692863983733,0.7024388935716381,0.0046420365179395
34795,19,n14,[#6:1],epsilon,CN1CCCC1=O,Cc1ccccc1,EnthalpyOfMixing,dhmix_1857599089574133884,18.011711188352933,0.0047569537799623
16651,19,n14,[#6:1],epsilon,CCCCOC(C)=O,CCOC(C)=O,Density,dens_1739528506032569134,0.4687559456272559,0.0047907070641398
24355,19,n14,[#6:1],epsilon,CCCCC,CCOC=O,Density,dens_2086304425324215507,0.3051558523798171,0.0048538955945034
40807,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,COC(C)=O,Density,dens_2018568384717712900,0.3330588305600437,0.0049054777668728
1243,19,n14,[#6:1],epsilon,OCCO,OCc1ccccc1,EnthalpyOfMixing,dhmix_1666683879028583081,-21.93586486825336,0.0049135584682231
19531,19,n14,[#6:1],epsilon,CN1CCCC1=O,ClCCCl,EnthalpyOfMixing,dhmix_536206650470008584,4.704331132827264,0.0050625074895978
18235,19,n14,[#6:1],epsilon,COc1ccccc1,OCCCc1ccccc1,EnthalpyOfMixing,dhmix_1179341622676685107,-16.222070549241153,0.005114223041378
33715,19,n14,[#6:1],epsilon,C=C(C)[C@H]1CC=C(C)CC1,CCCCCO,EnthalpyOfMixing,dhmix_676105854791415053,20.68538811083384,0.0051355771907764
9883,19,n14,[#6:1],epsilon,CC(=O)O,CCO,Density,dens_883421079927261907,0.407169758353091,0.0051667231929788
19603,19,n14,[#6:1],epsilon,CN1CCCC1=O,ClCCCl,EnthalpyOfMixing,dhmix_1620571823529677157,6.409886586243665,0.0051801454887937
21115,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1cccnc1,EnthalpyOfMixing,dhmix_1057104304179164775,-18.06809709987988,0.0052951825313438
31267,19,n14,[#6:1],epsilon,CC(C)O,CCOC(=O)CC(=O)OCC,EnthalpyOfMixing,dhmix_2225069850502215858,-10.556397407520898,0.0053505800357121
33103,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCC(=O)OC,EnthalpyOfMixing,dhmix_986100941633296124,6.726989846953465,0.0054222846159987
10567,19,n14,[#6:1],epsilon,CN(C)C=O,ClCCCl,EnthalpyOfMixing,dhmix_1965344541223753593,7.784395066702039,0.0057510630352504
20971,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1cccnc1,EnthalpyOfMixing,dhmix_334328961632702336,-18.162340787735104,0.0058319654792021
163,19,n14,[#6:1],epsilon,C1CCCCC1,Cc1ccccc1,EnthalpyOfMixing,dhmix_1586684551148150215,24.11300473780436,0.0058797355279549
29827,19,n14,[#6:1],epsilon,CC(C)OC(C)C,Cc1ccccc1,Density,dens_571827819113574480,0.6119673064059732,0.0059186738624661
37495,19,n14,[#6:1],epsilon,CN(CCO)CCO,c1ccncc1,Density,dens_860008765681738590,1.394293595055719,0.0060289140309784
235,19,n14,[#6:1],epsilon,CCC(C)=O,Nc1ccccc1,EnthalpyOfMixing,dhmix_1261378482688431,5.817119183528149,0.0060554519480228
29611,19,n14,[#6:1],epsilon,CC(C)(C)O,OC1=NCCC1,EnthalpyOfMixing,dhmix_569012254773025696,2.8543277839726073,0.0062727076715346
11935,19,n14,[#6:1],epsilon,CCCCCl,CN1CCCC1=O,EnthalpyOfMixing,dhmix_586880142396707079,8.724141421507532,0.0062976437401407
27991,19,n14,[#6:1],epsilon,CN(C)C=O,ClCCCCCl,EnthalpyOfMixing,dhmix_517287783481256565,7.363061942190846,0.0063420034387567
39979,19,n14,[#6:1],epsilon,CCCCC(=O)OC,COC=O,Density,dens_1247048173376376516,0.4026260051199335,0.0063525716596872
1963,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1ccccn1,Density,dens_16755306936326197,1.6542557557524329,0.0065691715496662
10783,19,n14,[#6:1],epsilon,CN1CCCC1=O,ClCCCCCl,EnthalpyOfMixing,dhmix_1623586299486793214,4.8297827834354266,0.0065889415767738
31231,19,n14,[#6:1],epsilon,CC(C)O,CCOC(=O)CC(=O)OCC,Density,dens_1059428282849222105,0.3245421260108615,0.0067554775800419
4987,19,n14,[#6:1],epsilon,BrCCCBr,COC=O,Density,dens_1812113401512645360,0.5372425092417377,0.0070202327493748
2107,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1ccccn1,EnthalpyOfMixing,dhmix_2038606904928978856,-42.093031575261875,0.0070579777315534
31195,19,n14,[#6:1],epsilon,CC(C)O,CCOC(=O)CC(=O)OCC,Density,dens_1055220895195342210,0.3178440961910382,0.0070730055670699
38035,19,n14,[#6:1],epsilon,BrCCBr,CCOC=O,Density,dens_1816072583621776909,0.4687974206827144,0.0070977340853837
3151,19,n14,[#6:1],epsilon,CCCCCC,Cc1ccccc1,EnthalpyOfMixing,dhmix_1383995974797334848,32.967954170829955,0.0071005686833835
29503,19,n14,[#6:1],epsilon,CCCCO,OC1=NCCC1,EnthalpyOfMixing,dhmix_1661138478850718837,4.975329724261327,0.0071370248177761
38395,19,n14,[#6:1],epsilon,Cc1ccccc1N,c1ccncc1,EnthalpyOfMixing,dhmix_1000930562998604270,-16.31308241214805,0.0072808766339308
31159,19,n14,[#6:1],epsilon,CC(C)O,CCOC(=O)CC(=O)OCC,EnthalpyOfMixing,dhmix_970997719035766241,-11.070751957715784,0.0074727748527498
3115,19,n14,[#6:1],epsilon,CCCCCC,Cc1ccccc1,EnthalpyOfMixing,dhmix_1373657903424456878,55.96609943059812,0.0074775411370929
41131,19,n14,[#6:1],epsilon,CC(=O)O,CCOC(C)=O,Density,dens_2035334988982485653,0.4350903504072644,0.0076178962162569
31303,19,n14,[#6:1],epsilon,CC(C)O,CCOC(=O)CC(=O)OCC,Density,dens_2227064517025896927,0.4788379873487529,0.0082876434241327
36307,19,n14,[#6:1],epsilon,CCOc1ccccc1,OCc1ccccc1,EnthalpyOfMixing,dhmix_1518701992890040137,-39.56887955079495,0.0083413214285323
33427,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1ccncc1,Density,dens_1294189007890656769,1.4244616006832422,0.0083472555620993
37603,19,n14,[#6:1],epsilon,CN(CCO)CCO,c1ccncc1,Density,dens_1460709448836415360,0.8414026338533696,0.0083914964003555
4123,19,n14,[#6:1],epsilon,CCO,Cc1cccc(O)c1,Density,dens_1359111234216199895,1.220217353889655,0.0085433771473765
12187,19,n14,[#6:1],epsilon,CC(C)O,CCOC=O,Density,dens_1124622586228643363,0.2397593512889047,0.0086845641936261
25111,19,n14,[#6:1],epsilon,COC=O,ClCCCl,Density,dens_627145458965592302,0.4409184925699966,0.008714864240639
27055,19,n14,[#6:1],epsilon,CO,COC=O,Density,dens_2148324189014877510,0.4402558512195256,0.0093607759431923
23707,19,n14,[#6:1],epsilon,COC=O,ClCCCCl,Density,dens_416463243686186519,0.598389203264409,0.0102182700551813
21043,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1cccnc1,Density,dens_890019852111400701,1.6604812622853524,0.0105051895978022
9847,19,n14,[#6:1],epsilon,CC(=O)O,CCO,Density,dens_114725786693793907,0.4877598039163422,0.0111346441383609
1387,19,n14,[#6:1],epsilon,CCOC(C)(C)C,Cc1ccccc1,EnthalpyOfMixing,dhmix_820491025608256793,-37.0797057628244,0.0112460131479552
38467,19,n14,[#6:1],epsilon,Cc1ccccc1N,c1ccncc1,Density,dens_1316174752280431242,2.014986407791352,0.0116323573439797
20539,19,n14,[#6:1],epsilon,CCCCCCC,c1ccccc1,EnthalpyOfMixing,dhmix_325212618372456630,26.816044289258382,0.0117807555108127
30259,19,n14,[#6:1],epsilon,c1cc[nH]c1,c1ccccc1,Density,dens_586351122522837789,2.108129577790884,0.0124267380101178
30907,19,n14,[#6:1],epsilon,COc1ccccc1,OCCc1ccccc1,EnthalpyOfMixing,dhmix_602003453564252918,-22.291104174397248,0.0126532951309228
7039,19,n14,[#6:1],epsilon,c1cc[nH]c1,c1ccncc1,Density,dens_82854054922011802,1.476629530129924,0.01277472340691
41095,19,n14,[#6:1],epsilon,CC(=O)O,CCOC(C)=O,Density,dens_1856345418041920174,0.5516664165015046,0.0128433372385504
7219,19,n14,[#6:1],epsilon,c1cc[nH]c1,c1ccncc1,EnthalpyOfMixing,dhmix_2302696180464118683,5.2402481769124165,0.0134414131311821
24607,19,n14,[#6:1],epsilon,NCCO,c1ccncc1,Density,dens_2278246591298089898,1.6867898611749916,0.0134888558563879
12151,19,n14,[#6:1],epsilon,CC(C)O,CCOC=O,Density,dens_200561035496770448,0.3518236318175977,0.0139056813378857
18955,19,n14,[#6:1],epsilon,CCCCCCC,CNc1ccccc1,EnthalpyOfMixing,dhmix_1680546488782143957,26.958293254812915,0.0150720522384729
27631,19,n14,[#6:1],epsilon,BrCCBr,COC=O,Density,dens_528986974844153101,0.5096381442368539,0.0169337362973745
1711,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccc1N,Density,dens_2201621104799327758,1.3546853594463917,0.0170688892070795
1999,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1ccccn1,Density,dens_238666738854407136,1.6785307894182662,0.0176241214361416
18883,19,n14,[#6:1],epsilon,CCCCCCC,CNc1ccccc1,EnthalpyOfMixing,dhmix_898293423987680187,22.51338244618084,0.0185977228386531
38431,19,n14,[#6:1],epsilon,Cc1ccccc1N,c1ccncc1,Density,dens_1203111494553524663,1.3418751662520931,0.0186005996189892
28747,19,n14,[#6:1],epsilon,C1COCO1,Cc1ccccc1Cl,Density,dens_839907656840905053,1.3470264470681557,0.0187022522806658
41059,19,n14,[#6:1],epsilon,CC(=O)O,CCOC(C)=O,Density,dens_1713891284028890335,0.59701276629597,0.0202480000210023
21079,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1cccnc1,Density,dens_1033313642915027277,1.486734635045268,0.0221116236426018
28675,19,n14,[#6:1],epsilon,C1COCO1,Cc1ccccc1Cl,Density,dens_559535483529614058,0.9188945995998816,0.0239984185524846
24427,19,n14,[#6:1],epsilon,NCCO,c1ccncc1,Density,dens_415189671276159712,0.4340929733300834,0.0241066596502262
33463,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1ccncc1,Density,dens_1461384477504239974,1.4116266077514703,0.0252717485386041
7507,19,n14,[#6:1],epsilon,CC(C)=O,Nc1ccccc1,Density,dens_892449093930393176,1.3498042434732214,0.0283197854395863
7075,19,n14,[#6:1],epsilon,c1cc[nH]c1,c1ccncc1,Density,dens_332042143272324658,1.9891185025237188,0.0288882351765098
415,19,n14,[#6:1],epsilon,CCC(C)=O,Nc1ccccc1,Density,dens_2115628806769415578,1.0959613009077864,0.0293617002412598
2071,19,n14,[#6:1],epsilon,Cc1ccccc1N,Cc1ccccn1,Density,dens_1945534954282706534,1.554156559444299,0.0293705427259922
32887,19,n14,[#6:1],epsilon,CC(C)=O,CNc1ccccc1,EnthalpyOfMixing,dhmix_817594693007274900,-105.67739346824862,0.0351690322980296
24535,19,n14,[#6:1],epsilon,NCCO,c1ccncc1,Density,dens_907288549206652702,1.0061796064546027,0.0356501969531024
38539,19,n14,[#6:1],epsilon,Cc1ccccc1N,c1ccncc1,Density,dens_2188924364196997512,1.7237573297738698,0.0377580168990966
7471,19,n14,[#6:1],epsilon,CC(C)=O,Nc1ccccc1,Density,dens_88489471162801298,1.3007615879905132,0.0505784149331311
7147,19,n14,[#6:1],epsilon,c1cc[nH]c1,c1ccncc1,EnthalpyOfMixing,dhmix_809205277185290719,18.7573148425914,0.0733559035326062
